"Date"	"Year"	"Month"	"Day"	"Churanov"	"Klatovy"	"Lenora"	"Husinec"	"Karlovy_Vary"	"Bedrichov"	"Desna"	"Harrachov"	"Rokytnice_Orl"	"Sumperk"	"Svetla_hora"	"Mesto_Albrechtice"	"Cervena"	"Lysa_hora"	"Vsetin"	"Frenstat"	"Jablunkov"
19861210	1986	12	10	221521.719495014	134818.023619778	128386.452211193	29093.9264196307	193111.147405649	101674.625794829	85996.1996258961	105191.322522776	76995.3490448717	122287.665324391	121727.315319908	180911.543216161	31016.1110592999	227897.106346235	142435.913675573	84209.1775266027	76905.0991442372
19861211	1986	12	11	28896.2782015463	151722.184507814	124055.635535406	65110.8425538306	168821.628913447	110536.113897022	110805.827629879	142580.254998955	93193.4161389941	148612.527874216	164738.144497704	183200.838228972	61683.8244431933	27893.7223077862	120409.984386207	132594.162006527	121670.460423448
19861212	1986	12	12	0	84262.6148631384	29049.219207619	7199.48373285747	69150.4350450818	37691.1583685607	56675.3459702715	72477.5489514859	86085.3343830885	184809.048349525	113717.069476838	112661.066419204	64779.6699365304	0	151531.245440504	135402.583205185	141812.739336787
19861213	1986	12	13	35789.2966876304	104862.009307501	0	0	186814.698833438	9376.78779242792	12533.1656486537	47037.8580752953	39546.4445026503	93651.5935907397	29962.4713346672	52769.9512320344	0	0	45609.6453678919	0	75753.2795234599
19861214	1986	12	14	117654.659389551	188017.008236899	172891.446309559	160673.400692473	94654.43201272	40458.2280664947	37438.3507089749	53081.257640491	49230.347812463	86610.220235235	26525.0670394384	95253.5981387675	0	0	59412.0260632307	44755.7592369442	75454.4775443314
19861215	1986	12	15	74625.5815922823	163096.122778652	125657.007872532	167264.765034711	198394.091643978	68214.4088512924	55950.1649732499	80883.5471070412	101383.390551099	136101.606731946	69384.6001973867	134193.596192442	57269.1792892823	20570.9889471186	104494.633837166	137243.925011662	140142.142289727
19861216	1986	12	16	63789.2774766242	256069.707919429	179022.049181064	237787.899417639	214018.11981871	80367.1838868709	89863.1751096947	108545.23295288	123908.979736267	36408.5299236838	118596.543762327	166430.562841685	73899.6544394253	0	76415.2874954907	218968.323053638	136335.464914888
19861217	1986	12	17	49504.5813009091	241682.686881341	164340.860469468	216017.163383892	216742.001953774	101750.296528271	105094.842401236	117556.277326651	136626.616279505	191522.193896258	141323.476648912	195335.747580445	97187.8326142446	0	152487.631151846	184334.195816766	221039.355765332
19861218	1986	12	18	151797.632213374	337782.017263679	231839.37247188	307579.833908573	290621.808848908	156954.781241443	145005.609711253	172916.056708019	201325.641884656	187887.528445401	173880.302672293	217734.48873684	137163.990144068	44266.92606248	197206.997583688	255580.989811918	207080.204918307
19861219	1986	12	19	35262.5684130117	254770.008266612	153202.022011607	201294.334723872	238666.762582779	95283.2264378181	95521.3158435812	111020.166876266	149190.963180867	220588.334962899	163842.610156535	207735.190120795	123637.386871114	0	238453.925063189	265498.821007689	257704.038934282
19861220	1986	12	20	3524.27987637178	203010.626737244	103265.002965962	158827.625479562	161162.064243521	58361.6445768526	70824.9546172871	80129.5722316931	103721.500501755	177680.48089589	137544.45351173	136242.853972692	70130.9326514659	0	200324.723343441	176896.198352246	159276.474991431
19861221	1986	12	21	0	151395.907926366	89020.8347681173	144708.292051748	164381.967386415	0	0	9245.4788911277	93995.7673910186	141483.802580427	45847.3119065528	61632.4701452327	30055.6370532427	0	162330.196740099	142875.756396133	98275.5918953802
19861222	1986	12	22	0	0	0	0	9675.09218983813	0	0	0	0	0	0	0	0	0	0	0	0
19861223	1986	12	23	0	3446.54825792937	0	0	19372.8407408467	0	0	0	0	0	0	0	0	0	0	0	0
19861224	1986	12	24	0	6904.64818789941	0	0	42048.5657351145	0	0	0	0	0	0	0	0	0	0	0	0
19861225	1986	12	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19861226	1986	12	26	0	17348.5033327994	0	3558.50267360404	19510.0411783543	0	0	0	0	0	0	0	0	0	0	0	0
19861227	1986	12	27	0	181027.808505268	97242.8002241097	135665.88134722	150104.759185971	40445.1318195169	15594.3280459583	24971.4676654977	19687.4958512283	0	0	118218.115715285	0	0	34943.5121908974	65401.8515763662	10287.5476248342
19861228	1986	12	28	60834.8454393434	223670.571681896	155453.922515332	243695.565380753	222805.327381304	99982.4985247149	97096.9800326363	119119.757924957	128491.901686541	193946.555510495	123148.755368342	131890.128415787	91617.7905230028	0	168379.589771411	169330.59208122	110166.327835415
19861229	1986	12	29	172515.515461123	361565.874486525	272308.851491661	385126.676080775	342355.685043713	213496.877235375	210874.068396634	207896.448179848	244940.820794307	292258.334813184	287559.737506293	321322.412162255	214746.446238059	107526.168786043	253685.725754848	343648.228615664	331982.997589135
19861230	1986	12	30	195025.330794567	388057.18077609	299162.090449335	397850.806551215	364006.185122801	82076.4686141516	82277.2273079328	110847.911875528	136418.985737305	216103.315110451	141163.170655138	169824.16867011	150745.655224646	0	219533.760401321	191873.444836408	180729.110009745
19861231	1986	12	31	196076.30893164	407926.530818237	300760.373275287	356356.636457406	356133.230770529	196901.941823828	194197.59877424	210285.522763953	254334.774597285	281857.840017346	267041.878778293	318165.064162222	223947.434879095	126192.866911157	313303.98835359	333257.133243161	356480.861287118
19870101	1987	1	1	211843.231825436	374696.804172715	254559.424164991	321879.660088569	371793.716745014	150250.56903683	163432.488786793	169978.342724009	205428.086997459	259698.833839505	238103.176865887	259510.937359604	190663.282360699	88166.8338677306	265041.212012945	328223.798380411	305910.857077772
19870102	1987	1	2	132330.416630153	244245.048578858	222760.505294186	228228.417932425	239452.395807813	0	0	0	40689.2294891342	113527.840134284	47944.4744810523	0	20938.8207899301	24849.5180199173	176642.467211626	78156.0666621278	102644.465993636
19870103	1987	1	3	0	0	0	0	3397.58782532028	0	0	0	0	0	0	0	0	0	0	0	0
19870104	1987	1	4	0	72886.0848684708	0	11201.2402841791	85613.8043194903	0	0	0	0	0	0	0	0	0	0	0	0
19870105	1987	1	5	45092.8618307641	235102.40559296	151787.085837635	252121.853916535	203754.411342187	75900.9439940716	69464.1943073402	76139.4743117963	97208.4440973033	133812.160605269	77125.0911613164	118127.579198455	17855.5382360011	0	73732.5110374541	101753.661473808	36209.327756485
19870106	1987	1	6	22733.7806036091	214867.201269301	130082.003176266	204889.140761065	156794.744387947	6661.38672425436	0	26728.6329938102	87565.4244748468	92360.3912349327	130854.802321934	126188.307842863	79246.6211805376	0	193324.157676566	146605.831473294	178948.188541642
19870107	1987	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19870108	1987	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19870109	1987	1	9	0	38097.8220789042	0	27298.1298687819	0	0	0	0	0	0	0	0	0	0	0	0	0
19870110	1987	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19870111	1987	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19870112	1987	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19870113	1987	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19870114	1987	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19870115	1987	1	15	0	0	0	0	0	11083.3010383439	0	0	0	0	0	0	0	0	0	0	0
19870116	1987	1	16	0	0	0	0	0	0	30020.5518788578	22531.2498735852	0	0	0	0	0	65301.7248874057	0	0	0
19870117	1987	1	17	0	0	0	0	11859.3632467458	0	0	0	0	0	0	0	0	0	0	0	0
19870118	1987	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	159170.361885888	0	0	0
19870119	1987	1	19	87475.7252122739	4288.09049599218	0	43791.4700629566	105660.720164395	19535.4724181111	117451.533058664	160625.850937513	0	0	0	0	0	220755.50181526	0	0	0
19870120	1987	1	20	93082.3435186273	0	0	0	0	0	0	0	0	0	0	0	0	103292.533329237	0	0	0
19870121	1987	1	21	103342.285792818	0	0	0	0	0	0	0	0	0	0	0	43027.620497386	100380.321862367	0	0	0
19870122	1987	1	22	109337.555710162	0	18373.534313879	0	29712.7590878133	28610.3382015295	69618.16281743	118837.688496322	0	0	0	0	0	0	0	0	0
19870123	1987	1	23	180189.826925219	181367.551091547	116448.476280148	277538.075495451	232677.770869749	153591.988383861	158047.390102488	187281.501979762	112517.384127068	135733.53872167	130872.58346099	212183.228078248	62012.4008961509	0	50023.9157305052	130322.698317924	129933.27509798
19870124	1987	1	24	37493.5765953791	266832.051052484	151181.345079894	243988.393476293	205622.958094492	0	0	0	0	0	0	0	0	0	0	0	0
19870125	1987	1	25	0	205428.882037129	95856.1851756444	180897.123678486	235479.027044925	98551.8729512783	103029.459419463	120275.991033291	107082.976813989	171487.198301776	134901.052882791	187507.970117444	45638.9137947783	0	79599.1658406408	166624.412012748	106145.001778447
19870126	1987	1	26	0	142171.117551274	53494.1727989563	130429.549800428	135389.172787345	0	0	0	0	109988.877955284	36533.8675354313	45344.7173330792	18535.9708963319	0	71287.716940805	0	74962.410713692
19870127	1987	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19870128	1987	1	28	0	92817.6129401456	0	59723.4337748304	88514.6829158454	0	0	0	0	0	0	51482.320042253	0	0	0	29067.9364925379	28986.9955100537
19870129	1987	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19870130	1987	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19870131	1987	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19870201	1987	2	1	68723.1282632116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19870202	1987	2	2	177199.849223928	0	0	0	0	0	0	0	0	0	0	30465.5751901257	0	0	0	0	0
19870203	1987	2	3	169098.60085905	0	0	0	0	0	0	0	0	31267.8578089776	25975.419087418	67114.2602490037	0	0	102252.933703798	133190.540404105	138166.465423213
19870204	1987	2	4	177333.776104638	0	0	0	0	0	0	0	0	0	0	10498.9885969233	0	0	0	0	0
19870205	1987	2	5	135128.031375299	0	0	0	159495.466288098	0	0	0	21341.801857229	0	0	144130.198694212	0	27502.3727652552	0	0	38427.5688724969
19870206	1987	2	6	85811.0460150875	321148.71184676	0	326390.274199095	324417.590314706	110194.843734199	89343.2791111507	115680.213830736	70536.6448868027	0	125604.446501606	352859.059036462	0	0	11295.4240716783	257306.244878358	184142.934831851
19870207	1987	2	7	87192.9771757032	423750.052895506	298386.034219116	436370.353915541	412437.894991738	133489.479969792	149735.427454832	171212.759372858	259351.000384291	77972.9758496537	261003.669714544	303644.621041897	134901.281390909	0	315692.91919803	346833.283566184	266596.711039569
19870208	1987	2	8	129947.381890674	389955.621190875	142668.410227937	461143.969183414	251690.923299677	21734.2163051139	0	0	129077.427494738	56634.4069216808	0	224590.654117761	0	0	122508.657706668	156051.669524008	121089.700188363
19870209	1987	2	9	366135.160234786	520591.17632886	440920.357526726	510647.252280782	489238.315829855	315168.824452143	326706.081399215	354566.125661667	382418.673251568	449209.767162254	465173.4621864	445414.685738288	337005.957887299	140942.164606965	444698.448891301	499399.788731666	404463.101188644
19870210	1987	2	10	451354.935855638	547188.063356312	546205.993082398	463963.678167426	462896.601685173	360110.603969923	332455.530610018	417178.198863438	342502.190949308	357243.584669852	373775.61870122	464625.903683261	313111.753856532	232824.902456324	439938.070023293	567394.034561836	548234.521102013
19870211	1987	2	11	495856.012470912	409500.590096212	355447.17432196	359808.150037735	364887.224061488	309197.68171603	344039.449209981	372885.068635775	460526.035257509	518126.303899928	445445.862778389	513898.566112537	450506.446196854	285233.668203523	667671.848265948	673936.343745718	630033.284117746
19870212	1987	2	12	522785.228334096	372747.818701083	228106.327228511	233247.979641864	389090.252001014	384563.397369248	320915.16740183	361926.374477366	576469.524263588	526884.381588815	543596.381285991	672849.94669069	580200.477353201	333145.508743135	765789.354796823	833227.51303159	769822.890815361
19870213	1987	2	13	358434.45181921	429390.938615175	354102.840030979	390765.403001316	432273.561741648	296460.430138169	332489.116781487	380160.292561203	445827.7105831	511149.597849249	491381.038187582	604882.497698479	478139.602167408	370019.81572844	772018.67892307	840744.608253753	763812.330068869
19870214	1987	2	14	299191.642887644	462113.882310442	412128.797722288	403591.049148853	390116.125650754	386133.006991344	404775.001811848	435176.235546043	540371.543868451	469673.054969686	487200.535749185	671096.816971643	568207.860250966	446267.990984492	675326.273716186	644172.403534979	725553.672777639
19870215	1987	2	15	244541.916333593	417501.576417518	372217.337414581	429948.928531877	396764.820290297	423594.435119659	497917.593434649	498135.768931175	625351.092705314	477581.227557522	476371.868995509	612978.544776311	667554.310372955	518442.947443723	640613.402246625	693704.578140818	556402.962448382
19870216	1987	2	16	87305.5254059115	371290.313103172	283635.950871957	369663.672540317	313841.843540345	81202.4837237453	131342.732044084	200227.39054257	398271.352596971	420857.228225421	387517.586796057	392011.392157106	300181.655465388	210794.629653844	451762.767578936	520610.882837759	499822.75469768
19870217	1987	2	17	0	323442.416478448	205835.760955291	259508.775911976	319163.132855537	12710.3682963569	25452.9742198809	50927.4387584983	241695.043219756	362076.429539909	262685.403958713	222189.279366438	179120.170558545	133912.247547114	391601.149129526	328216.033545773	381040.167175855
19870218	1987	2	18	13866.6064398173	273921.155503719	243969.996059844	235913.376528729	218579.34323448	181035.036322454	245996.171986995	252574.351758744	352044.417765373	368123.91452858	247053.426920685	245865.848681696	182086.290408877	231381.757050562	411681.66840447	347208.732849804	468832.253083332
19870219	1987	2	19	0	278363.480878899	162870.857755125	218533.751770021	188584.281660264	13154.7438447833	26341.6158833511	65880.8110444609	276907.705385423	428687.097716868	353004.487697536	297286.72662738	233077.635653053	69164.9978697151	439260.49860018	449745.558257506	462691.812260983
19870220	1987	2	20	107345.79864329	374790.789900902	345286.5084339	350922.601498976	356101.699077431	207410.344414844	154069.465503088	314963.178642704	412005.73336435	574140.84568071	282956.843691382	288515.908027642	222973.140336022	274132.588493931	467596.361145519	358616.545256687	477252.182752198
19870221	1987	2	21	159938.655743465	467044.89941134	350732.071693618	407412.512588964	445596.955183232	306241.039298751	361107.82280009	422593.310352945	509617.425407329	611743.566646669	343764.458354763	391088.230355062	396589.784777937	200002.153389577	554287.569749644	664539.254232426	513528.142341005
19870222	1987	2	22	0	379620.634998244	178119.68241273	347332.496205872	424688.780910706	173035.944138313	207882.52565745	256486.855332129	319351.795776069	478852.273949549	285246.277243189	369166.588036545	259104.19109223	65323.2980971975	460756.344285348	515515.81709042	565310.852641659
